Student_ID,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,academic_momentum,engagement_ratio,financial_stress_index,early_performance_score,Cluster,Target,Risk_Status,Risk_Score,trajectory_deteriorating
198,1,39,1,9991,0,1,133.1,1,19,38,7,4,125.7,0,0,0,1,0,0,26,0,0,5,9,2,12.0,0,0,5,9,3,11.0,0,10.8,1.4,1.74,-1.0,0.5,1,4.0,0,Dropout,AT RISK,40.2,False
199,1,1,2,9853,1,1,124.0,1,38,37,5,3,118.1,1,0,0,0,0,0,18,0,0,6,11,3,13.0,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,-1.1999999999999993,0.7142857142857143,2,5.571428571428571,0,Dropout,AT RISK,66.5,False
200,1,17,3,9670,1,1,123.0,1,38,38,7,8,118.8,1,1,0,1,0,1,18,0,0,6,10,5,12.0,0,0,6,11,5,12.33333333,0,11.1,0.6,2.02,0.3333333300000003,0.7142857142857143,0,8.571428571428571,0,Graduate,AT RISK,28.2,False
201,1,1,1,9238,1,1,126.0,1,38,38,7,8,126.7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.33333333,0,7.6,2.6,0.32,-1.4166666699999997,0.8571428571428571,1,7.285714285714286,0,Graduate,AT RISK,88.5,False
202,1,43,1,9147,1,1,131.0,1,19,38,9,9,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,-0.1999999999999993,0.6666666666666666,1,10.5,0,Graduate,AT RISK,79.1,False
203,1,1,1,9670,1,1,124.0,1,19,37,5,7,119.1,0,0,0,1,1,1,20,0,0,5,7,4,11.0,0,0,5,7,4,11.5,0,9.4,-0.8,-3.12,0.5,0.6666666666666666,0,7.333333333333333,0,Graduate,AT RISK,84.7,False
204,1,1,1,9773,1,1,120.0,1,36,37,0,0,126.7,1,0,0,1,1,0,20,0,0,6,9,5,12.6,0,0,6,11,4,11.5,0,7.6,2.6,0.32,-1.0999999999999996,0.5714285714285714,1,9.0,0,Graduate,AT RISK,81.3,False
205,1,18,1,9254,1,1,118.0,1,38,38,5,5,123.3,1,0,0,1,1,0,26,0,0,6,10,4,10.0,0,0,6,11,3,12.0,0,9.4,-0.8,-3.12,2.0,0.4285714285714285,1,5.7142857142857135,0,Enrolled,AT RISK,79.7,False
206,1,1,1,9670,1,1,127.0,1,19,1,5,7,118.3,1,0,0,1,0,0,18,0,0,6,7,6,12.33333333,0,0,6,10,3,12.0,0,13.9,-0.3,0.79,-0.3333333300000003,0.4285714285714285,1,10.571428568571427,0,Enrolled,AT RISK,91.9,True
207,1,43,1,9254,1,1,130.0,1,1,19,5,7,130.0,0,0,0,1,0,1,19,0,0,6,11,4,12.0,0,0,6,14,3,11.0,0,10.8,1.4,1.74,-1.0,0.4285714285714285,0,6.857142857142857,0,Dropout,AT RISK,82.6,False
208,1,17,2,9853,1,1,131.0,1,1,38,4,8,121.9,1,0,0,1,0,0,19,0,0,6,10,5,12.6,0,0,6,7,5,11.2,0,10.8,1.4,1.74,-1.4000000000000004,0.7142857142857143,1,9.0,0,Graduate,AT RISK,93.3,False
209,1,17,3,9147,1,1,125.0,1,3,38,2,10,118.7,1,0,0,1,0,0,18,0,0,5,16,4,10.66666667,0,0,5,11,2,12.0,0,13.9,-0.3,0.79,1.3333333300000003,0.3333333333333333,1,7.111111113333333,0,Enrolled,AT RISK,70.1,False
210,1,1,1,9238,1,1,107.0,1,19,37,7,7,103.5,1,0,0,1,0,0,20,0,0,6,13,3,11.2,0,0,6,9,4,12.0,0,16.2,0.3,-0.92,0.8000000000000007,0.5714285714285714,1,4.8,0,Enrolled,AT RISK,84.1,False
211,1,17,2,9853,1,1,126.0,1,1,19,2,10,126.0,1,0,0,1,0,0,19,0,0,6,9,5,13.0,0,0,6,8,5,10.4,0,7.6,2.6,0.32,-2.6,0.7142857142857143,1,9.285714285714286,0,Enrolled,AT RISK,82.3,True
212,1,17,1,9147,1,1,147.0,1,37,37,9,6,142.8,1,0,1,0,0,1,19,0,0,5,5,5,12.8,0,0,5,5,4,12.0,0,11.1,0.6,2.02,-0.8000000000000007,0.6666666666666666,2,10.666666666666668,0,Enrolled,AT RISK,51.3,False
213,1,17,1,9070,1,1,122.0,1,1,1,4,8,123.8,1,0,1,0,0,1,18,0,0,6,6,6,11.83333333,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,-0.8333333300000003,0.8571428571428571,2,10.14285714,0,Dropout,AT RISK,53.3,False
214,1,1,1,9238,1,1,108.0,1,1,38,5,8,105.9,0,0,0,1,0,1,20,0,0,6,11,5,10.6,0,0,6,9,5,11.16666667,0,11.1,0.6,2.02,0.56666667,0.7142857142857143,0,7.571428571428571,0,Enrolled,AT RISK,83.4,False
215,1,1,1,9147,1,1,140.0,1,19,19,7,3,120.0,1,0,0,1,1,0,21,0,0,5,8,3,10.0,0,0,5,10,4,11.0,0,12.7,3.7,-1.7,1.0,0.6666666666666666,1,5.0,0,Dropout,AT RISK,88.9,False
216,1,1,1,9773,1,1,130.0,1,1,38,3,5,128.6,1,0,0,1,1,0,19,0,0,6,8,5,12.0,0,0,6,8,5,12.4,0,9.4,-0.8,-3.12,0.4000000000000003,0.7142857142857143,1,8.571428571428571,0,Graduate,AT RISK,89.5,False
217,1,17,1,9147,1,1,136.0,1,1,1,9,3,122.7,1,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,7,4,12.5,0,15.5,2.8,-4.06,0.5,0.6666666666666666,1,10.0,0,Enrolled,AT RISK,80.7,False
218,1,17,1,9254,1,1,118.0,1,11,34,5,0,122.2,1,0,0,1,0,0,22,0,0,6,10,4,10.5,0,0,6,14,1,11.0,0,7.6,2.6,0.32,0.5,0.1428571428571428,1,6.0,0,Dropout,AT RISK,76.6,False
219,1,15,1,9147,1,1,150.0,1,38,1,9,1,150.0,0,0,0,1,1,0,19,0,0,5,5,5,10.6,0,0,5,8,5,11.6,0,12.4,0.5,1.79,1.0,0.8333333333333334,1,8.833333333333334,0,Graduate,AT RISK,71.3,False
220,1,1,2,9773,1,1,122.0,1,37,37,9,9,126.9,1,0,0,1,0,1,19,0,0,6,11,4,11.0,0,0,6,11,3,11.66666667,0,9.4,-0.8,-3.12,0.6666666699999997,0.4285714285714285,0,6.285714285714286,0,Enrolled,AT RISK,80.2,False
221,1,39,1,9130,1,1,114.0,1,38,38,9,10,120.0,0,0,0,1,0,0,24,0,0,6,9,6,12.57142857,0,0,6,10,5,12.83333333,0,11.1,0.6,2.02,0.2619047600000002,0.7142857142857143,1,10.775510202857143,0,Dropout,AT RISK,81.0,True
222,1,1,3,9147,1,1,127.0,1,1,38,5,7,123.5,1,0,0,1,0,1,19,0,0,5,5,5,11.6,0,0,5,11,3,12.66666667,0,9.4,-0.8,-3.12,1.06666667,0.5,0,9.666666666666666,0,Enrolled,AT RISK,74.8,True
223,1,1,1,9254,1,1,143.0,1,2,37,1,1,133.2,1,0,0,1,0,0,19,0,0,6,9,5,13.4,0,0,6,16,2,13.5,0,10.8,1.4,1.74,0.0999999999999996,0.2857142857142857,1,9.571428571428571,0,Enrolled,AT RISK,72.5,True
224,1,43,1,9991,0,1,140.0,1,1,1,6,6,100.0,0,0,0,1,1,0,34,0,0,5,5,5,13.8,0,0,5,6,5,13.83333333,0,9.4,-0.8,-3.12,0.0333333299999996,0.8333333333333334,1,11.500000000000002,0,Graduate,AT RISK,11.4,False
225,1,17,3,9119,1,1,138.0,1,1,19,4,3,125.4,1,0,0,1,1,1,18,0,0,5,9,4,12.25,0,0,5,9,3,12.33333333,0,8.9,1.4,3.51,0.0833333300000003,0.5,0,8.166666666666666,0,Dropout,AT RISK,81.4,False
226,1,17,1,9130,1,1,132.0,1,2,1,4,1,127.8,0,0,0,1,1,0,18,0,0,6,9,6,12.0,0,0,6,10,5,12.16666667,0,11.1,0.6,2.02,0.1666666699999996,0.7142857142857143,1,10.285714285714285,0,Dropout,AT RISK,88.4,True
227,1,1,1,9147,1,1,123.0,1,1,19,4,5,117.8,0,0,0,1,1,0,20,0,0,5,9,5,12.0,0,0,5,9,4,13.0,0,8.9,1.4,3.51,1.0,0.6666666666666666,1,10.0,0,Enrolled,AT RISK,92.6,False
228,1,39,1,9670,1,1,120.0,1,38,37,7,7,140.0,0,0,0,1,1,0,24,0,0,6,15,4,10.5,0,0,6,16,4,12.5,0,15.5,2.8,-4.06,2.0,0.5714285714285714,1,6.0,0,Dropout,AT RISK,61.2,False
229,1,1,3,9670,1,1,121.0,1,3,19,2,8,122.4,1,0,0,1,1,0,19,0,0,5,7,3,11.66666667,0,0,5,5,4,12.0,0,9.4,-0.8,-3.12,0.3333333300000003,0.6666666666666666,1,5.833333335,0,Enrolled,AT RISK,78.8,False
230,1,51,1,9119,1,1,140.0,1,1,19,4,4,150.0,0,0,0,1,1,0,23,0,0,5,7,2,13.0,0,0,5,11,1,10.0,0,8.9,1.4,3.51,-3.0,0.1666666666666666,1,4.333333333333333,0,Dropout,AT RISK,57.3,False
231,1,17,2,9254,1,1,135.0,1,19,19,4,3,135.0,1,0,0,1,1,0,20,0,0,6,8,6,11.83333333,0,0,6,9,5,10.4,0,7.6,2.6,0.32,-1.43333333,0.7142857142857143,1,10.14285714,0,Enrolled,AT RISK,90.5,True
232,1,17,1,9147,1,1,120.0,1,3,38,3,7,124.2,1,0,0,1,1,0,18,0,0,5,13,5,12.0,0,0,5,9,4,11.4,0,13.9,-0.3,0.79,-0.5999999999999996,0.6666666666666666,1,10.0,0,Enrolled,AT RISK,89.4,False
233,1,17,1,9119,1,1,131.0,1,1,3,9,10,123.7,1,0,0,1,1,0,20,0,0,5,7,4,12.0,0,0,5,8,2,12.5,0,10.8,1.4,1.74,0.5,0.3333333333333333,1,8.0,0,Enrolled,AT RISK,89.1,False
234,1,18,2,9238,1,1,121.0,1,19,1,4,3,121.4,1,0,0,1,0,1,19,0,0,6,8,4,10.75,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,0.75,0.7142857142857143,0,6.142857142857142,0,Graduate,AT RISK,82.5,False
235,1,17,1,9670,1,1,133.1,1,1,37,4,9,96.0,1,0,0,1,0,1,25,0,0,6,8,6,11.28571429,0,0,6,10,5,12.2,0,15.5,2.8,-4.06,0.9142857099999996,0.7142857142857143,0,9.67346939142857,0,Enrolled,AT RISK,71.6,True
236,1,1,1,9670,1,1,125.0,1,19,1,7,4,122.6,0,0,0,1,1,0,21,0,0,5,7,5,11.16666667,0,0,5,5,4,11.0,0,9.4,-0.8,-3.12,-0.1666666699999996,0.6666666666666666,1,9.305555558333332,0,Dropout,AT RISK,85.2,False
237,1,17,1,9773,1,1,112.0,1,1,1,5,1,111.7,0,0,1,0,1,0,19,0,0,6,6,6,12.5,0,0,6,10,4,12.6,0,15.5,2.8,-4.06,0.0999999999999996,0.5714285714285714,3,10.714285714285714,0,Dropout,AT RISK,45.9,True
238,1,39,1,9119,1,1,120.0,1,37,37,9,9,98.7,0,0,0,1,1,1,28,0,0,5,12,3,10.0,0,0,5,10,3,12.4,0,12.4,0.5,1.79,2.4000000000000004,0.5,0,5.0,0,Graduate,AT RISK,59.1,False
239,1,17,1,9147,1,1,129.0,1,38,37,3,5,132.9,1,0,0,1,0,0,19,0,0,5,5,3,11.66666667,0,0,5,10,4,10.8,0,9.4,-0.8,-3.12,-0.866666669999999,0.6666666666666666,1,5.833333335,0,Dropout,AT RISK,86.4,True
240,1,18,1,9773,1,1,125.0,1,19,37,9,5,122.2,0,0,0,0,0,0,18,0,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,-0.7999999999999989,0.7142857142857143,2,9.0,0,Enrolled,AT RISK,72.2,False
241,1,17,1,9130,1,1,137.0,1,38,19,5,7,130.0,1,0,0,1,0,0,21,0,0,6,12,5,13.6,0,0,6,10,4,14.25,0,12.4,0.5,1.79,0.6500000000000004,0.5714285714285714,1,9.714285714285714,0,Enrolled,AT RISK,92.5,False
242,1,1,2,9147,1,1,108.0,1,1,19,4,4,105.9,1,0,0,1,1,0,21,0,0,5,9,4,10.75,0,0,5,6,5,11.4,0,11.1,0.6,2.02,0.6500000000000004,0.8333333333333334,1,7.166666666666666,0,Graduate,AT RISK,84.5,False
243,1,1,3,9085,1,1,131.0,1,37,19,9,8,136.3,1,0,1,0,0,0,18,0,0,5,7,3,13.0,0,0,5,8,3,12.0,0,7.6,2.6,0.32,-1.0,0.5,3,6.5,0,Dropout,AT RISK,50.2,False
244,1,17,1,9853,1,1,119.0,1,37,38,9,9,125.0,1,0,0,1,0,1,21,0,0,6,9,5,12.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,-0.8000000000000007,0.7142857142857143,0,8.571428571428571,0,Dropout,AT RISK,86.3,False
245,1,1,1,9147,1,1,132.0,1,38,37,7,7,131.3,1,0,0,1,0,0,18,0,0,5,8,4,12.0,0,0,5,8,4,12.25,0,9.4,-0.8,-3.12,0.25,0.6666666666666666,1,8.0,0,Enrolled,AT RISK,92.5,False
246,1,17,2,9119,1,1,133.1,1,1,2,3,3,117.0,1,0,0,1,1,0,21,0,0,5,10,5,11.16666667,0,0,5,10,3,10.8,0,12.4,0.5,1.79,-0.366666669999999,0.5,1,9.305555558333332,0,Enrolled,AT RISK,93.0,False
247,1,17,1,9254,1,1,119.0,1,37,37,5,4,118.0,1,0,0,1,1,0,19,0,0,6,13,2,10.5,0,0,6,11,1,12.0,0,10.8,1.4,1.74,1.5,0.1428571428571428,1,3.0,0,Dropout,AT RISK,74.8,False
248,1,17,1,9147,1,1,118.0,1,1,38,9,9,118.4,1,0,0,1,1,0,19,0,0,5,10,2,10.5,0,0,5,5,4,11.75,0,12.4,0.5,1.79,1.25,0.6666666666666666,1,3.5,0,Enrolled,AT RISK,80.8,False
249,1,1,1,9670,1,1,127.0,1,1,37,4,9,128.1,0,0,0,1,1,0,19,0,0,5,8,4,12.5,0,0,5,6,4,11.0,0,7.6,2.6,0.32,-1.5,0.6666666666666666,1,8.333333333333332,0,Enrolled,AT RISK,87.5,False
250,1,17,1,9238,1,1,136.0,1,37,37,7,7,140.9,1,0,0,1,1,0,18,0,0,6,10,4,12.0,0,0,6,7,5,11.8,0,9.4,-0.8,-3.12,-0.1999999999999993,0.7142857142857143,1,6.857142857142857,0,Dropout,AT RISK,89.7,False
251,1,17,1,9773,1,1,117.0,1,38,38,9,9,111.1,0,0,1,1,1,0,19,0,0,6,6,4,11.25,0,0,6,6,3,11.33333333,0,16.2,0.3,-0.92,0.0833333300000003,0.4285714285714285,2,6.428571428571428,0,Dropout,AT RISK,67.3,False
252,1,1,2,9254,1,1,125.0,1,1,19,4,1,121.5,1,0,0,1,1,0,18,0,0,6,12,5,11.0,0,0,6,11,3,10.33333333,0,9.4,-0.8,-3.12,-0.6666666699999997,0.4285714285714285,1,7.857142857142858,0,Enrolled,AT RISK,84.1,False
253,1,1,1,9085,1,1,126.0,1,38,37,9,9,123.6,1,0,0,1,0,0,21,0,0,5,10,3,11.66666667,0,0,5,5,5,13.0,0,10.8,1.4,1.74,1.3333333300000003,0.8333333333333334,1,5.833333335,0,Graduate,AT RISK,84.4,False
254,1,1,1,9670,1,1,141.0,1,19,3,4,0,137.9,1,0,0,0,1,0,20,0,0,5,6,3,12.0,0,0,5,5,4,12.75,0,7.6,2.6,0.32,0.75,0.6666666666666666,2,6.0,0,Dropout,AT RISK,61.4,False
255,1,1,2,9085,1,1,130.0,1,37,19,9,8,129.0,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,9,2,10.5,0,7.6,2.6,0.32,-1.25,0.3333333333333333,1,7.833333333333333,0,Enrolled,AT RISK,87.1,False
256,1,39,1,9991,0,1,133.1,1,1,1,4,2,127.7,0,0,0,1,0,0,25,0,0,5,12,4,12.5,0,0,5,10,4,11.0,0,13.9,-0.3,0.79,-1.5,0.6666666666666666,1,8.333333333333332,0,Enrolled,AT RISK,38.7,False
257,1,1,1,9773,1,1,117.0,1,1,19,4,4,109.3,0,0,0,1,1,0,19,0,0,6,11,4,12.25,0,0,6,10,3,12.66666667,0,7.6,2.6,0.32,0.4166666699999997,0.4285714285714285,1,7.0,0,Enrolled,AT RISK,90.2,False
258,1,1,2,9670,1,1,124.0,1,19,1,9,4,117.7,1,0,1,1,1,0,20,0,0,5,5,4,12.0,0,0,5,6,5,11.6,0,9.4,-0.8,-3.12,-0.4000000000000003,0.8333333333333334,2,8.0,0,Dropout,AT RISK,66.7,False
259,1,1,1,9670,1,1,124.0,1,2,2,3,3,124.7,1,0,0,1,1,0,21,0,0,5,7,3,11.0,0,0,5,5,4,12.75,0,7.6,2.6,0.32,1.75,0.6666666666666666,1,5.5,0,Dropout,AT RISK,81.2,False
260,1,17,1,9070,1,1,141.0,1,19,38,4,5,133.7,1,0,0,1,1,0,22,0,0,6,7,5,11.4,0,0,6,6,6,12.16666667,0,7.6,2.6,0.32,0.7666666699999993,0.8571428571428571,1,8.142857142857144,0,Graduate,AT RISK,86.3,False
261,1,17,1,9085,1,1,128.0,1,38,37,9,9,116.5,1,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,5,12.14285714,0,10.8,1.4,1.74,0.1428571400000002,0.8333333333333334,1,10.0,0,Graduate,AT RISK,86.8,False
262,1,1,3,9147,1,1,128.0,1,3,3,5,10,116.5,0,0,0,1,1,0,20,0,0,5,7,5,11.6,0,0,5,5,5,12.8,0,12.4,0.5,1.79,1.200000000000001,0.8333333333333334,1,9.666666666666666,0,Graduate,AT RISK,77.2,False
263,1,1,1,9147,1,1,118.0,1,1,1,9,9,111.0,0,0,0,0,1,0,21,0,0,5,7,2,11.0,0,0,5,9,3,11.42857143,0,10.8,1.4,1.74,0.4285714299999998,0.5,2,3.6666666666666665,0,Dropout,AT RISK,65.8,False
264,1,18,1,9130,1,1,146.0,1,3,3,5,2,137.8,0,0,0,1,1,0,18,0,0,6,11,5,13.6,0,0,6,13,3,12.66666667,0,13.9,-0.3,0.79,-0.93333333,0.4285714285714285,1,9.714285714285714,0,Dropout,AT RISK,79.8,False
265,1,43,1,9773,1,1,127.0,1,1,1,9,6,110.0,0,0,1,0,1,0,19,0,0,6,10,3,11.66666667,0,0,6,11,2,10.0,0,16.2,0.3,-0.92,-1.6666666699999997,0.2857142857142857,3,5.000000001428571,0,Dropout,AT RISK,44.8,False
266,1,43,1,9130,1,1,156.0,1,19,1,9,4,156.0,0,0,1,0,1,0,24,0,0,6,11,5,11.83333333,0,0,6,11,4,11.5,0,15.5,2.8,-4.06,-0.3333333300000003,0.5714285714285714,3,8.45238095,0,Dropout,AT RISK,40.1,False
267,1,17,2,9070,1,1,152.0,1,39,39,3,3,134.2,1,0,0,1,1,0,20,0,0,6,7,5,11.8,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,0.1999999999999993,0.5714285714285714,1,8.428571428571429,0,Enrolled,AT RISK,81.6,True
268,1,42,1,9003,1,1,140.0,1,19,19,4,4,140.0,1,0,0,1,1,0,25,0,0,6,14,5,11.66666667,0,0,6,11,4,12.0,0,15.5,2.8,-4.06,0.3333333300000003,0.5714285714285714,1,8.333333335714286,0,Enrolled,AT RISK,74.3,False
269,1,1,1,9147,1,1,133.1,1,37,38,7,7,98.0,1,0,0,1,1,0,23,0,0,5,8,4,11.4,0,0,5,7,4,11.0,0,11.1,0.6,2.02,-0.4000000000000003,0.6666666666666666,1,7.6,0,Graduate,AT RISK,88.5,False
270,1,1,2,9147,1,1,131.0,1,1,1,9,9,118.8,0,0,0,1,1,1,18,0,0,5,9,4,11.5,0,0,5,5,5,12.8,0,12.4,0.5,1.79,1.3000000000000007,0.8333333333333334,0,7.666666666666666,0,Graduate,AT RISK,76.0,False
271,1,1,3,9119,1,1,117.0,1,1,1,3,5,111.1,0,0,0,1,1,1,19,0,0,5,10,5,11.8,0,0,5,12,3,11.5,0,11.1,0.6,2.02,-0.3000000000000007,0.5,0,9.833333333333334,0,Enrolled,AT RISK,77.1,False
272,1,1,2,9147,1,1,142.0,1,37,38,9,9,137.5,1,0,0,1,1,0,19,0,0,5,10,5,12.0,0,0,5,9,5,11.5,0,13.9,-0.3,0.79,-0.5,0.8333333333333334,1,10.0,0,Graduate,AT RISK,83.9,False
273,1,43,1,9085,1,1,130.0,1,19,38,4,9,130.0,1,0,0,0,0,0,19,0,0,6,12,5,13.0,0,0,6,12,3,11.66666667,0,13.9,-0.3,0.79,-1.3333333300000003,0.4285714285714285,2,9.285714285714286,0,Enrolled,AT RISK,66.9,False
274,1,1,3,9500,1,1,122.0,1,3,1,4,3,114.8,1,0,0,1,0,1,19,0,0,7,11,4,12.65,0,0,7,9,5,11.1,0,12.4,0.5,1.79,-1.5500000000000007,0.625,0,6.325,0,Enrolled,AT RISK,76.7,False
275,1,1,1,9147,1,1,128.0,1,38,37,5,6,122.1,0,0,0,1,0,1,18,0,0,5,11,4,11.57142857,0,0,5,9,5,12.0,0,13.9,-0.3,0.79,0.4285714299999998,0.8333333333333334,0,7.714285713333333,0,Enrolled,AT RISK,85.8,False
276,1,1,1,9853,1,1,162.0,1,37,19,9,8,142.8,0,0,1,1,0,0,18,0,0,6,10,5,13.0,0,0,6,10,4,11.5,0,12.7,3.7,-1.7,-1.5,0.5714285714285714,2,9.285714285714286,0,Dropout,AT RISK,62.6,False
277,1,1,1,9147,1,1,133.1,1,19,19,9,9,119.0,1,0,0,0,0,1,19,0,0,5,7,3,10.66666667,0,0,5,10,3,12.28571429,0,10.8,1.4,1.74,1.61904762,0.5,1,5.333333335,0,Dropout,AT RISK,71.6,False
278,1,1,1,9147,1,1,158.0,1,1,38,3,6,155.2,0,0,0,1,1,1,18,0,0,5,5,5,11.8,0,0,5,8,3,11.0,0,9.4,-0.8,-3.12,-0.8000000000000007,0.5,0,9.833333333333334,0,Graduate,AT RISK,64.1,True
279,1,1,1,9130,1,1,138.0,1,3,19,2,4,131.0,1,0,0,1,1,0,19,0,0,6,8,4,11.6,0,0,6,14,2,13.0,0,11.1,0.6,2.02,1.4000000000000004,0.2857142857142857,1,6.628571428571428,0,Dropout,AT RISK,83.0,False
280,1,17,1,9003,1,1,126.0,1,37,3,5,2,116.9,0,0,0,1,1,0,19,0,0,6,10,6,13.66666667,0,0,6,10,4,12.25,0,13.9,-0.3,0.79,-1.4166666699999997,0.5714285714285714,1,11.714285717142856,0,Dropout,AT RISK,83.0,True
281,1,43,3,9254,1,1,135.0,1,3,3,2,2,122.1,0,0,0,1,1,0,19,0,0,6,14,3,12.5,0,0,6,9,4,11.0,0,12.7,3.7,-1.7,-1.5,0.5714285714285714,1,5.357142857142857,0,Enrolled,AT RISK,72.0,False
282,1,1,1,9119,1,1,148.0,1,19,38,9,7,133.0,0,0,0,1,1,0,18,0,0,5,12,5,13.28571429,0,0,5,16,5,14.8,0,12.4,0.5,1.79,1.5142857100000011,0.8333333333333334,1,11.071428575,0,Dropout,AT RISK,66.6,False
283,1,39,1,9991,0,1,130.0,1,1,1,3,7,140.0,0,0,0,1,1,0,26,0,0,5,5,5,12.4,0,0,5,5,5,12.4,0,15.5,2.8,-4.06,0.0,0.8333333333333334,1,10.333333333333334,0,Graduate,AT RISK,29.3,False
284,1,1,1,9773,1,1,150.0,1,19,11,0,0,131.1,1,0,0,1,1,0,19,0,0,6,6,6,11.66666667,0,0,6,10,3,12.66666667,0,7.6,2.6,0.32,1.0,0.4285714285714285,1,10.000000002857142,0,Graduate,AT RISK,74.5,True
285,1,1,1,9070,1,1,124.0,1,19,19,7,9,132.1,1,0,0,1,0,0,19,0,0,6,10,2,10.5,0,0,6,6,3,11.0,0,7.6,2.6,0.32,0.5,0.4285714285714285,1,3.0,0,Enrolled,AT RISK,85.2,False
286,1,1,1,9773,1,1,121.0,1,3,3,2,2,112.3,1,0,1,0,0,0,18,0,0,6,7,5,12.2,0,0,6,11,4,11.5,0,11.1,0.6,2.02,-0.6999999999999993,0.5714285714285714,3,8.714285714285714,0,Dropout,AT RISK,54.2,True
287,1,43,1,9773,1,1,126.0,1,1,37,3,0,110.0,0,0,1,1,0,0,20,0,0,6,7,6,13.33333333,0,0,6,8,6,12.66666667,0,12.4,0.5,1.79,-0.6666666600000006,0.8571428571428571,2,11.428571425714283,0,Graduate,AT RISK,60.8,False
288,1,17,1,9853,1,1,112.0,1,2,19,3,9,106.1,1,0,0,1,0,0,19,0,0,6,8,5,12.33333333,0,0,6,8,5,11.0,0,15.5,2.8,-4.06,-1.3333333300000003,0.7142857142857143,1,8.809523807142858,0,Enrolled,AT RISK,81.6,True
289,1,43,1,9670,1,1,151.0,1,19,19,1,1,100.0,0,0,1,1,0,0,20,0,0,6,12,5,12.2,0,0,6,8,5,14.6,0,13.9,-0.3,0.79,2.4000000000000004,0.7142857142857143,2,8.714285714285714,0,Enrolled,AT RISK,56.3,False
290,1,1,1,9853,1,1,142.0,1,19,1,9,1,132.6,0,0,0,1,0,0,18,0,0,6,8,5,12.8,0,0,6,14,3,10.0,0,9.4,-0.8,-3.12,-2.8000000000000007,0.4285714285714285,1,9.142857142857144,0,Enrolled,AT RISK,69.0,True
291,1,17,3,9147,1,1,142.0,1,37,38,5,1,129.4,0,0,0,1,0,0,18,0,0,5,5,5,13.2,0,0,5,6,4,12.5,0,9.4,-0.8,-3.12,-0.6999999999999993,0.6666666666666666,1,11.0,0,Graduate,AT RISK,71.9,False
292,1,1,1,9070,1,1,123.0,1,38,38,9,5,124.8,0,0,0,0,0,1,18,0,0,6,7,5,11.8,0,0,6,7,5,13.0,0,8.9,1.4,3.51,1.1999999999999993,0.7142857142857143,1,8.428571428571429,0,Enrolled,AT RISK,67.5,False
293,1,17,2,9238,1,1,125.0,1,19,19,3,3,118.0,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,8.9,1.4,3.51,0.25,0.5714285714285714,1,7.857142857142858,0,Graduate,AT RISK,99.2,False
294,1,1,2,9773,1,1,124.0,1,3,3,3,4,114.6,1,0,0,1,0,0,21,0,0,6,8,5,12.8,0,0,6,7,5,11.2,0,11.1,0.6,2.02,-1.6000000000000014,0.7142857142857143,1,9.142857142857144,0,Graduate,AT RISK,89.6,False
295,1,1,1,9238,1,1,133.1,1,12,38,4,9,107.0,1,0,0,1,0,0,19,0,0,6,11,5,10.6,0,0,6,10,6,11.71428571,0,11.1,0.6,2.02,1.1142857100000008,0.8571428571428571,1,7.571428571428571,0,Dropout,AT RISK,90.3,False
296,1,17,1,9853,1,1,146.0,1,1,1,3,4,128.2,0,0,1,1,0,0,18,0,0,6,8,4,13.25,0,0,6,10,3,10.66666667,0,12.7,3.7,-1.7,-2.5833333300000003,0.4285714285714285,2,7.571428571428571,0,Enrolled,AT RISK,66.2,True
297,1,17,1,9147,1,1,122.0,1,19,19,4,6,119.9,0,0,0,1,0,1,21,0,0,5,6,5,11.4,0,0,5,6,5,12.2,0,12.7,3.7,-1.7,0.7999999999999989,0.8333333333333334,0,9.5,0,Graduate,AT RISK,82.6,False
